id,username,tweet
1936026795,redlantern64,I think I may be a bit too liberal with the &quot;love&quot; button on last.fm. 
1936026829,ayesha6,Looking to see how can I get this event done and make it a successful one....Skee-Wee my Sorors for this 
1936026833,AlessaGerman,@mileycyrus and you  &lt;3
1936026837,BlackTsChica,@USA_Network Correct  &quot;Dule and James&quot; were bogus BUT the &quot;Shawn and Crouton&quot; are the psychwrites dudes. Negotiations..awesome!  THX!
1936026866,taisnaomi,"@tommcfly please come, we'll behave! "
1936026888,starrshinerhttp,some great stuff here thx 4 add! @Style@EvDJ: &quot;@ladypn: &quot;Bounce THAT!   &quot; Done! You are on a roll &quot;cheers&quot; ? http://blip.fm/~74kks
1936026967,NKArmyTNgirl,"Today is the LAST DAY OF SCHOOL for kids  WOO HOO! I have to come tomorrow, but there will be NO children here!"
1936026978,endlessCities,NIIICE! ... Just received a mail = GREAT NEWS and BIG  - fantastique!...
1936027014,timrossinfo,@refractalize To me SOA seems to stand for System Of Abstractions 
1936027049,headkrack,@PWizdom Thanks for catching that. I fly under the radar 
1936027065,ashutosh_g,@jungleegirl I prefer twinnings earl grey  nothing like it 
1936027104,bubbaandtoots,@HowIPinchAPenny Your posts are coming up at the wordpress login page....wanted you to know 
1936027152,jdodd,@Aerocles Anytime! I hope you have a wonderful birthday  When's the next #smpr?
1936027204,ZoeSara,Good morning everyone! It's time to shower and grab some coffee. 
1936027239,crashalan,"@pnay Hey, Don't knock cake! I love cake! That's just about all our heroine, Precious, has on the No. 1 Ladies Detective Agency. "
1936027262,FranHearn,@EllaPaigeBabe ohh i hope it does come out lol. going lakeside tonight  spending that �20 love you xxx
1936027284,szeplO_os,�s most: Weeds 3. �vad 
1936027288,merlinglx,"@djdsf new job, been taking a little longer than I thought to get in the groove. "
1936027309,terrymyers,@she_writes Good Morning LIndsay! 
1936027488,jenrigg,"@ceribabe Yay! Welcome to twitter, darlin' "
1936027536,Dan2552,Ohhh Chrome for Mac has been improved quite a lot since I last tried it 
1936027593,cathymores,"Ooooh, at 99 followers. Someone else want to follow me and make it an even hundred? I'm cool...promise. "
1936027626,GrosenFriis,@monicawright [intl SEO] Done spamming you for now 
1936027641,littleh77,@pink http://twitpic.com/61xzz - Very nice!!!!! 
1936027738,anirahtac,"@ohsojelly HAHA melted. Ive not bumped into Nic Tse live before, jealous! "
1936027788,dalen,"@LindaEskin yes, the point of, as well as the effectiveness of Aikido is missed on many levels on the youtube talk. Time to make a video "
1936027796,TS_CA,"Maxdamage, MCJ and Sneaky Panda are debating over Twitter abbreviations. It is Tweeting (posting), Tweeps (followers) and Twitter (app). "
1936027831,johannacherry,@slango actually they're quite meaty...mmmmm........ 
1936027840,maxwalter,"@inspireUX Of course, but I needed a reference  And Kim"
1936027875,GoyaMcFLY,BBQ tonight 
1936027899,LaceeDCunning,loves reading all those celebrity tweets!!!   Too funny
1936028018,goodboygonebad,@sc430girl Wooooooo! Good mornin to you too super sassy lady! 
1936028028,AProudArmyMom,@pollypreggers  I'm likin it! 
1936028079,Astouu,"@qichelle @selin162 Hey loves  y'all have a great day, I actually went to school this morning.. urghh so annoying!! *cheeses*"
1936028161,natashaaida,@AmandaImani Chill woman. I sayang you 
1936028165,amayaone76,"@JillAlexandra old school, new school... Doesn't matter as long as your true school. "
1936028205,TicketNetwork,@DaivRawks I'm now following @LoriWidmer -- Love the clever Aladdin reference.  
1936028224,libragear,"Just did the daily specials. On tap today, finish the necklace I am working on and them make pride earrings. "
1936028270,PatS_,today the uefa champions league final 
1936028289,Kyrion,#hobocast know what I love about Warhead &gt; New Jam? 25:52 in length... 
1936028307,lindaaar,"@mathildesf ah, poor thing! You'll get use to them, it takes just a few weeks, and then it feels normal  Everything'll be alright "
1936028344,stanisms,@meriel awww ull get it soon enough 
1936028365,amr29407,@that_famous_guy qouting john lenon ... that song kinda depressing... hope your ok.. 
1936028381,gaietty,@simpixels http://twitpic.com/5cvpq - I like it!  x
1936028399,shanajaca,@SouthernBets no you are not you are amazing remember  XX
1936028419,PrincessMandyA,Everyone follow @NoWinSituation ... Rachel and Renee are the best! 
1936028436,MsKnitSox,@beebees27 hope all goes well today!  Glad it's going good so far!  
1936028501,ncsuemme,"@TraderJoesBK aha, yes. you're far wittier than i. "
1936028503,Malallory,"Ahhh I'm behind a few episodes!  What is happening to my life? But I agree, chapter by chapter would be awesome to do again. "
1936028561,TehStalker,"@combustiblesong he is alive, he's 35 years old "
1936028671,TamiFromMiami,@AgustinaP i took tango classes in college... very hard and very sexy at the same time. You'll love it  kinda miss the classes myself...
1936028675,CarissaGold,Gooooooood Morning! 
1936028682,shellrawlins,@blueparrot2 extreme makeover home edition!  lol
1936028686,catiams,"@sharlynnx yes there is! its by Nicholas Sparks  i cried so much! you have to read it! and yess, its one of my fav too! landoon &lt;3 haha xx"
1936028722,charliestyr,@thomasdavies thanks 
1936028726,ducati_monster,@ChefGross @hybridvelos @PeterCameron Thanks for the follow! Keep the updates comin'... 
1936028893,traciknoppe,"@melissaruth Why not take 15-30 mins to eat, rest, renew - then tackle the rest of your day. Will be more productive if you do! "
1936028902,tellurus,@littleredbus hey! thanks so much 
1936028916,PrettyInInk23,last night was ridic. The rest of the week should be good times..lovin every minute of it 
1936029012,kerrylovescotty,sat with my bf and my dog anya 
1936029023,rustgirl,watching garden state again before work 
1936029039,chrisshxmess,just woke up and wide awake but @xoegee is still sleeping..entertain me please 
1936029066,segundemuren,@DOMarinho Give more take less... the principle works even in the wildest of jungles   Wad up Homie
1936029102,HikingStilettos,my latest obsession: hair scarves. perfect quick-fix for messy locks 
1936029131,icookies,Right... &quot;Followers&quot; pruned. Those with Suspended accounts of obviously linkspammy / non human behaviour banished 
1936029140,KPOETIC,I need to take the time today to continue my book 'someone else's treasure' 
1936029147,LaLaLollyWood,my Bichon Pippa can now do a high five  Clever clever dog.
1936029153,ms_annette,Going on a field trip to The Getty today with 120 second graders 
1936029155,Kerimaya,@pablowapsi Thanks 
1936029174,christopherbw,@kisschanel Just do a full release. Less sound.  
1936029196,thehappykid,"@akomuzikera i love it. devour. I am reminded of Galactus. The devourer of worlds. Fantastic Four villain. sorry, Marvel freak here. "
1936029251,mrsandkt,There's no gravity to hold me down for real!  I don't really even care!  
1936029255,JujiBangin,@que_day26 Mornin Que.. 
1936029347,KaneOnline,Woke up an hour late; still waiting for Kristal -- I made us breakfast sandwiches!! w00t! 
1936029427,MelliChase,hmpf... what a weird day.. i managed to finish the math exam und to talk to my crush 
1936029468,JustinFiltz,@sethyoung agreed 
1936043491,ashlee1969,"@juiceegapeach hey, miss juicee! "
1936043516,melindarenee,Time to get some studying done! Three more days 
1936043559,ItsBrookeRyan,@laurenmichaels I love the bubbles! Not the prettiest picture but the bubbles are good 
1936043596,ChunkyJonas,I'M  FREAKING OUT 
1936043608,SarahHEArt,@heycassadee i know how you feel....99cent iced coffees at speedway can cure that 
1936043612,graywolf,@hsatterwhite TY 
1936043616,LovableKeKe,@Cynthia_123 LOL I HEAR YA SIS 
1936043655,erangalperin,@adamtal yes  how can I help?
1936043766,HelloBayley,Good morning and Happy Hump day.  
1936043823,nicolerobinx,human dynamics is a waste of time 
1936043899,newtoniancannon,@rawree happy bday laurie!! 
1936043991,Jess4_DWood,@jordanknight prob a pretty high percent!!!  
1936044001,daisyspetals,@EtsyDeals Good morning!!! 
1936044050,xxKatarinaxx,@christelmcr EEEeeeeeee  I dunno but I can't wait to find out   
1936044081,LovestruckBoii,"Physiology sub, yesssss "
1936044116,jplesko,@MissElle I know! She totally schooled Axl Rose 
1936044313,sweetshillu,@kinkouin hopefully itll work out. ace that test Ryan 
1936044346,OrangeBlossomer,@vintagebooks Fantastic! Thank you so much.  Will do.
1936044370,WellnessManiac,"@Padmasree Yes, but there can be no execution if there is no vision to start with "
1936044429,garyphayes,"@sirexkathryn Agreed  but abuse/misuse any communication tool &amp; you can reinforce existing tribes, cults or prejudice ?"
1936044448,BigglesZX,Congrats to @watsono on his first shooting session - awesome success despite the rain! 
1936044503,natanyap,@TWalk Make faces at Aaron for me 
1936044513,Uncle_Tom,for all my tweeters from Champion... Dwane Eastwood is learning how to ride a motorcycle as we speak..  that's hott...
1936044518,ejoleski,Doing my psych sac prep since. Quite happy with myself 
1936044557,Chipmunkartist,@ritaora nothing doesn't pass you does it lol... SICK...  X
1936044704,sonicore,work 4-10pm. ahhh. someone should come by &amp; keep me company 
1936044725,MrMcShine,@ZoeDannielle Yerrr Haha!! It'll be great tonight ;) it's supposed to be really good 
1936044794,sharlynnx,@catiams oh yeah 9 minutes to go  and a walk to remember is finished! &lt;3 x
1936044802,funnypinkdevil,@jakkychamp my Freddo was really good! i should really get more of these!  yum yum!
1936044937,ilostmyfakeid,#unfollowdiddy and follow me instead! i am cooler. 
1936045014,christiankupsch,"Finally I'm free from the chains of &quot;higher&quot; education...and enjoying a large pizza from Strada, again. "
1936045135,CraigVenables,for my fellow koppites i suggest a new hash tag for tonight only #muwawa (man u will always walk alone) to be used when we abuse man u 
1936045141,danviv,@babybaigues BLINDIN!! Life of ryan day this weekend!? 
1936045147,AndieLiz15,@Ka_Knight i'm trekking there right after class 
1936045164,raspberrylove,@Ivoryline You sould come play in japan  yes please.
1936045178,Aaron_Lepley,"@prodigaljohn I pray for your sake that you never actually say that. There are alot of people, me included, that take you literally "
1936045182,TheLuckyLadybug,@Beauty4Moms TY for letting me know about it 
1936045288,jakriffer,@jonesette It is &amp; nice pic twitterheart 
1936045310,laperugina,@norbs Mass Human Formations - astounding! When HORMONAL everything tends to be a little astounding! lol!!! It's Human Nature 
1936045342,mrtacomuncher,@missnikkirhodes congrats on the move 
1936045364,_chloee,@calvinharris unfortunately they are real. and gross 
1936045435,marufj,@mitchelmusso hi ...  God i can' get HEY out of my head !!!!!! Hahaha it is soooo good !! U rock !! Hi from puerto rico !!! 
1936045441,renizreyes,ima start bloggin someday next week 
1936045493,ayeshapurohit,@tommcfly ... with milk 
1936045529,SueMarks,"@eeUS Hell yes, I don't know why I live here  LOL"
1936045665,Melhi,"@tshirtdart It's nice just to see a pool in the deck again. If you're putting a pool in again, letting winter do your compacting is good. "
1936045670,theimp67,@theroguegirl You hanker for foul mouthed brits??? You're a bit of a masochist then? o_O Can't say I ever miss the foul mouthed people. 
1936045849,anilbpai,@codejammer : yeah man... I cant wear the same red from Saturday morning till Suinday mid night.. Mallya shud have given me jerseys.. 
1936045886,theycallmemikky,I start my internship with SpaceX today. I'm excited 
1936045891,CogKnight,stopped playing MS.. about to take a Nap. 
1936045905,TizBanana,Peace out 
1936045949,thuni,hate the weeks before holidays! but I managed physics and.. it was'nt that bad... I hope 
1936046029,NiicoleM,living in the moment 
1936046281,mikebishop,@Katie841 How's that different than watching the same band over and over again in concert? Plus they're both really likable people 
1936046289,NOnoemi,@Foxy_Roxy07 i didn't have bbq  but i had cheddars  and this should be your anthem to abby http://bit.ly/AQCnO
1936046301,oceanivana,@pink http://twitpic.com/61xzz - OMG im so jealous.. Take me with you 
1936046353,JenShinrai,feels like having an impending &quot;Exploding Head Syndrome.&quot; Must rest and relieve self from dizziness. Good night! 
1936046356,skeet_aussie,@Pink  you r a cool chic  
1936046470,HeatherShea,@maxlagos doing pretty good! I have the day off tomorrow and Im looking forward to it... I have no plans!!  You??
1936046482,surajram,@soocial I've just mailed you guys  Thanks. 
1936046488,schwendinger,what is cloud computing http://tinyurl.com/8b498o 
1936046505,DoMicAngPes,@MileyCyrus391 hey darling nice to see a smiley face hehe 
1936046721,clintredwine,@kbwagers We have a friend that we do that to...if it's 7:30...we tell him 7. Still hasn't caught on. 
1936046742,aliyaki,just bought a little yellow outfit for Chelsea 
1936046855,jillybiehn,"@DJFavorite No, but you have a real job.  "
1936046870,ReeferMadness91,"@chyslop damn, maybe i should have tweeted after the interview, they probz wont give me as im going to maga in 2 weeks "
1936046920,Nikole928,I have to agree with Manda. 
1936046952,Viriiguy,Old friends and good times  I jsut spoke with a Buddy of mine from Spain. So greeting to saloo Spain and Nick and his wife!
1936046963,aseemjakhar,@Padmasree - and execution without a vision is a nightmare 
1936047053,yodude91,NBA Playoffs ATS Record (40-35-1) Tuesday Western Conference Finals Pick Denver Nuggets +6 over LA Lakers BOL 
1936047071,Bethanlousie,@callumis1 hey hey x im very much fine  how are you?
1936047079,pwnicholson,@Forechecker Heh. Yeah. There was a lot of stuff mentioned when i talked to Glennon that didnt make the article  ...like you for instance
1936047085,electromarkie,@annaisdanielle I hope I could see more of you and @ricorobles! Keep it up! Love your Bro Show! 
1936047098,_AislinnTighee,@shaunarawrr_x if you want 
1936047326,weezybebe,"cedar pointt made me exhausted, but schooll awaits. texty "
1936047328,TreoBenny,"@ggadventures Wait, don't change *too* much. I really like you as is "
1936047369,CMV420,@stonernation i'll follow her  #mmot  
1936047395,YessicaCarcamo,Playing monopoly in second period 
1936047430,jima6636,@Haehl watch the end of my videos and you will se why it will never change   http://bit.ly/9763c
1936047468,07thking,@Bippy you got all the sources! I'm keeping you close  howz your day so far?
1936047598,pamela_rubi,good morning.....color my world POWAA 
1936047603,shellsta101,@stephanie_x_x   DAMN  we need to organize a weekend and FAST. like with EVERYONE 
1936047634,janabelle_xo,@ChellyBum omg! I know! all the tattoos have been gorgeous!! 
1936047693,MondoPOP,"is traslating mails, BUT I'M SO BAD!!! Thanks God to create Wordreference "
1936047716,plusmodelashlei,@TravDave Good Morning  
1936047717,chadgniffke,Morning Tweeps.  Breakfast at 7:30AM with first sessions starting at 8:30AM.  Uploading some videos from last night as I type 
1936047749,ben1gun,"@Cejaym The Michael Jackson video, it was funny.  Sorry I should of made myself clear. "
1936047777,ExcuseMyBack,@JAsunshine1011 u crazy i sent a big good morning out to my tweet fam... 
1936047862,mbluk,New Google Analytics API now introduced into MBL's website 
1936047884,gracieh89,"@stusi haha I know, cos they don't know who I am, hehe, but even though I haven't been updating as much it's still gaining followers "
1936047915,DanWhitley,thank U!! @Dr_DinaSadik @DanWhitley Why Thank U Dan... Appreciate the Shout.... Hope U have an Artistic Day decorated with Music &amp; Smiles 
1936047971,samjane,@MarsScienceLab *hugs for Curiosity*  grats on the name!
1936048093,Juniesgurl,"@Hanginloose Morning Bob! How was your Memorial Day? Mine was ok, no complaints "
1936048110,Sarabelle416,@Dooooger I'm eating a mango dum dum right now as I'm typing this lol 
1936062602,westlifepixie,@LindsayWolves surely this will get it now lol its on .com too  spread the word to follow @nickybyrneoffic
1936062635,Jaddeex3,On my uncles side kick slash touch screen phone. . Basicaly a G1  its mega cool 
1936062667,sharonpang,is captivated by the eyes of gorgeous-ness! 
1936062756,schmelissa,"@happydayvintage Thanks! I guess it feels crazy that I'm just now getting around to it, being 30 years old and all "
1936062817,alliepal,I am getting married in 30 days! Shout out to @AdamLehman who will live with me for the rest of his life 
1936062893,HelloLivvy,And he's taken over JT 
1936062937,itsabell,"have bought the tickets for july now, wohoo! "
1936062982,cramerka,@DwightHoward awesome job! so glad you're beating the cavs....keep it up! 
1936062998,qcaaron,@RSDixon A new genre of porn -- ailment porn! I bet enough guys get turned on by pink eye to make some money 
1936063093,kevinjbradford,"@jfietzer since @jennicatron says u can hang out at Cross Point sometime, we will have to roadtrip to Nashville. "
1936063138,karaguilar,"How's Manila, @numericaldigest? "
1936063192,hybrid756,@savagestar congratulations! i'll get my agent to get me a gig in greece and come over and buy you a few iced coffees 
1936063234,Dantheman000,"What a great day!!! My portfolio is up 66% with in the first hour!!! BEHL, what a catch! "
1936063244,lisa_krisdiana,"is singing a lullaby for my daughter, night everybody "
1936063300,SelbySherman,@CultureKiller Good luck 
1936063309,testobsessed,@mheusser You'll find this goes faster if you just admit I'm right   
1936063320,CntrySigns,@Touch_Reviews game  thanks
1936063419,Lynxist,"@girlpie Hi, nice to meet you, i see you suffer from agoraphobia to. well hope your doing fine. take care  "
1936063430,GhoulFriday,@Marawitch Only if I can serve it in a tiny skull 
1936063670,ashlin_michelle,@rt_stlouis keep up the great work &amp; making people's lives better - outstanding organisation 
1936063682,mobius42,@KyozoKicks Oh God. Don't make me buy more of your shoes! 
1936063696,starsncandy,Happy Birthday to me!! 
1936063717,SiobhanHickey,@Ruaile Oh yeah - come on united! 
1936063924,PinkPanthress,"@g_gila You're most welcome!  And it's a sacrifice we all appreciate! Full of C4, dimples, tongue &amp; sexual innuendos."
1936063997,rcmckill,Using http://freindorfollow.com site from @drMollieMarti to weed out people I followed but shouldn't have.  Goodbye Britney.  
1936064004,jennifer_bates,lots of random things to do today - thankful for a day off 
1936064051,raphaelschory,Lyrics 4 Arabic songs: http://bit.ly/4Mcvt. Enjoy 
1936064104,Wolfie_Rankin,I must watch &quot;Filth&quot; on #ABC1 looks like fun. 
1936064205,MssThang,@WrenTheDoll your welcome! 
1936064231,jullianaamorim,yeah! I finally did my work! I hope I get 100! xoxo 
1936064245,anonymousc1987,im about ta shower...then itz goin down like syndrome 
1936064274,jyvonneram,Going back to sleep 
1936064281,othblogchat,@pappsBIDDY I would assume u r a OTH fan? Probably following another OTH related twitter 
1936064292,lesliePhD,@iamkelis yayyy! You're back! Luv you Kelis 
1936064377,veroniquemartel,@histoire_qc 
1936064391,hiSheryl,Anddd everything is all good. This is an ok morning 
1936064397,iCarluccio,Twitter helped Guy Sebastian find his guitar!!! http://bit.ly/CyhPW I love you @twitter!!!!!!!!!! 
1936064407,RampageFNX,@LethalPrincess 
1936064447,hannaharms,"the office is freezing. taylor, on crutches, beat me at bowling last night.  I can't bowl.. but i was wearing a periodic table tee shirt"
1936064481,williamsloane,"almost done with my script, oy. and hopefully, my parents will let me go to new york for a week! ehhh! school is so close to being over! "
1936064485,smileycherry,@felipecolombo shit  i think i should study more spanisch in school..i can�t read any word you write on your page!
1936064488,aiciled,"i'm in a really goodmood today,he keep sent me message,school nice,watched angels&amp;demons for free hihi "
1936064531,stephgutz,good morning to everyone! 
1936064534,shanucore,"@raccoontail that would be cool... lunch, sun, good company "
1936064584,panteramack,"@beauttweet well kinda, the throat is kinda in your head area... "
1936064597,namefail,@colgoni Sweet!  Glad I moved.  Could that source be biased though 
1936064640,SteffieGirl,@kellie_marlatt THANKS!! I will def have to find them and check them out!! Have a great day tweet friend!!  
1936064659,jae913,"Good morning! It was my friend's bday last nite, and my head is paying for it today. Hers is probably worse!! "
1936064822,joshlim,"@joelneoh if they are interviewing for the position of 'online research manager', they SHOULD have a twitter acc "
1936064829,JSM9393,First twitter tweet 
1936064856,hiddennearyou,@Tayluvsbroadway thanks tay  and yeah its at TPP. Yesterday I sat in on a session. That little girl was not having it!  Was fun tho!
1936064876,Reina_Latina143,HAPPY HUMP DAY!!! 
1936064877,shaa_leeen,aaaahh! i woke up late :| goodmorning 
1936064907,BarelySeeAtAll,"@zackfairsoldier Aww have fun my dear, bring me back a flower  or leaf..or head, not complaining; whatever fits on the mantlepiece"
1936064909,iheartmeowing,@ichigojuice: i'm old. T-T ??is it okay for me to annoy you this much? haha. anywaaaay. who's yer fave F4? well the one goo junpyo leads. 
1936064949,shameka_cierra,morning tweeters 
1936064972,MusicLover_15,@StuckInLaLaLand Good thanks! and yourself? 
1936064980,itsNaida,DAVID DESROSIERS ITS THE BEST THAT I'VE EVER MET 
1936064997,Janniejuhl,"@yaseminx3 Yes I do  I have one on my back. It's 3 stars with H,L and K in them, for my mom, dad and bro. I want a new one ;)"
1936065055,Jertronic,"@psychokitten nope! Its all gravy still!      ...btw, are you in the US? How did I not know this?"
1936065085,Bird_E,@SPProductions for twitter or home?I got some home games 
1936065157,afscrome,"@DTwyman91 To be fair, this week is half term.  Even if you weren't on study leave you wouldn't be doing any work "
1936065194,bscottmusic,"Stayed up last night working.  Now, I am going back to bed "
1936065302,MilliGFunk,@LeesaB Are you from NYC? I lived in Brooklyn 
1936065337,mrackley,@WonderLaura  @tsongvilay1 Sorry.. I am minion #1   @chrisgeier is minion #2 and @Joyknows is minion-by-proxy 
1936065343,HildeM_EN,@30stshannonleto sounds good!  I know i saw a hotel not far from london eye earlier too going to check that out too and will let you know 
1936065351,stevencauthen,is needing to clean his room...but not really wanting to...i'm so lazy! 
1936065493,Liana_J,@Fearnecotton lovin radio 1  I'm bored bivisin  biology gcse tomorrow!!!!  can you play paramore-brighter please?
1936065532,wallstmnymgr,"@mrskutcher Demi, saw your dentist pic in the post,, Must say QUITE INTERESTING  lol"
1936065546,mrPCDAVID,off to sleep!!! bye twitter world!! til then! 
1936065565,antondominique,"Going Offline now..  Parents demanding that I shut down the computer.  Good night, folks!"
1936065578,mariemoi,make it a late afternoon coffee  but nice tune @DoubleG72: &quot;A smooth downbeat track for your mornin' coffee...&quot; ? http://blip.fm/~74kup
1936065635,La_belle_marie,@iamdiddy Beautiful song! thanks Diddy 
1936065669,Lewislewisj,@LillyVixen i'mm frommmmm essex  n same to you (y) x
1936065685,_writersblock_,@LeslieIN I liek that one  She's a cutie!!!
1936065702,charlcies,@OKStateAlumni I love the new &quot;What is Orange&quot; campaign! Great to get us alumni involved &amp; engaged. 
1936065709,4fthawaiian,@uconntam Good call  The whole song is just gleeful and fun. The whole show is great actually. I highly recommend finding a copy.
1936065731,QMoonblood,JonathanMaberry: Working on vampire story 4 anthology.  CJZ: As long as it doesn't interfere w/ PATIENT ZERO sequel  
1936065767,maygirlG,@Gen22 Good. Catching up on twitt and LTT/LTR/Forum..Whew! Its a lot of work. lol. 
1936065776,sweetshillu,@kinkouin hopefully itll work out. ace that test today Ryan 
1936065816,flooorx3,"got my braces off, not going to school  muahaha. studyiiing texttt??"
1936065826,Beccabubzx,Thursday night.  BGT.  George Sampson.  yay 
1936065977,e_llen,@lozopus We were pretty close to being mentioned. I hope he reads the comment and changes it  been talking to americans - I'll fwrd you it
1936065981,maddieque,I'm ONLINE! 
1936066030,humanitystreett,sitting in classs doing nothing &lt;3333 tweet me or text or summit 
1936066070,annefien,@Georgecraigono please take me with you in your suitcase?  X
1936066146,loobieelectric,"hello tweets  been &quot;history revision&quot; at school today, not mcdonalds at all."
1936066161,_magic8ball,@StayGold__ You may rely on it 
1936066240,aznJaime,It's WEDNESDAY! Can't wait for Honor Society's big announcement 
1936066336,xLuuksx,"@Pink girl, u have style "
1936066367,DavidFeng,@archaoes I just get it the plain-vanilla way: by visiting 'em sites. 
1936066397,retroremakes,"@M1N10N Needs more green!  Ace start, keep going."
1936080235,beckyrowton,@Mburly33 Thanks! 
1936080323,ahiiko,Getting ready for work...gonna be another long day. 
1936080328,eboniquefaye,Make me your Michelle and put your Barack in me! 
1936080371,Royalreality,"Let's Get YOUR Business/Organization Name Circulating InOVER 940,000 Websites LOCALLY!!! http://budurl.com/RoyalReality WhenShallWeTalk?! "
1936080452,Sunshineliron,@FaithfulChosen  Need to leave in 10 minutes myself... I hope @crystalchappell waits for me... 
1936080476,writeplayrepeat,"@darthbecca last week we got collards, herbs, lettuce, peas, strawberries, eggs, - and some extras: cornmeal, rice from NC. "
1936080577,troika90,"@Mattass88 Ah, I'm so glad you're home safe and sound.  Got any plans for the next days?"
1936080683,curious1966,"@buggered01 Hey, it's true, you can Twitter from Prison "
1936080690,lamonique,@MadameJanae no worries tho. I'm full of energy talking to this kids. I love it. 
1936080755,JujuDeRoussie,Thanks @te_bone23. don't worry @VampAly. 
1936080762,mh9899,"Bought one top  didn't have time to try it on, so fingers crossed it fits. Was v pretty though. Saw a couple of purple dresses that liked"
1936080820,Linz007,Preparing for my presentation - Angle: Jules Remet Trophy 
1936080833,Julietlevans,"'I'm the fury in your head, I'm the ghost in the back of yourrrr head.' omg foals sound awsome  New album now? Please?"
1936080904,omgkatie,"@Ceiridwenn aha, you should try twitteriffic! It's so much better "
1936080932,corani,Just hacked around cross-size-scripting prevention using proxy rewrite rules 
1936080934,djgobas,Goodmorning  I can't wait till later
1936080995,jessholland,@pimpanilla done and thanks 
1936081067,klholsinger,@susanholsinger- hey will you please log on to gmail... i need to talk with you... 
1936081161,jyuen,@celrae i will be around the first week in july. bike ride? 
1936081168,SweetTartelette,"@userealbutter Oh no! I rely on you for no typos!! Editing is a b%#$ with this computer!! BTW, need your snail mail addy again "
1936081195,Wealthy23,@mizzshellz aww sorry idk how come I passed out sorry about that and good morning 
1936081200,Katieemmaa,TRYING TO FIND MELLISA 
1936081209,foxxycomma,what a beauuuuutiful life 
1936081218,SirEuan,http://bit.ly/wGVcz  HELLO KEYHOLE! New Tshirt design 
1936081240,chelseamusick,i really hope it doesn't rain todayyyyyy! 
1936081249,hyperbets,WORK Mode!!!! Will I shoot today or get rained out?  Weather gurus message me your thoughts for Fort Wayne from 6-8 PM.  Thx. 
1936081262,kingLW5s92,"I m skiping all clases today, turn in my paper tomorow "
1936081276,ZapThunder,"@bobbiandmike You are one step ahead of me, I need to lose the weight AND grow my hair long to do that! "
1936081297,iarebinky,goood morning !!!!!  off to work only half an hour late   have a nice day everyone !!! xoxo
1936081404,kimvillanueva,is excited for siquijor and bais 
1936081436,williampham,"@sirced Just for that comment, we are going to win tonight "
1936081443,beijingfairmont,We DIGG this  &quot;Digg Adds Twitter and Facebook Sharing Options&quot; http://bit.ly/ZdYCd
1936081539,jwonderwall,"Working on transfer papers, then lunch with Luke. "
1936081664,MayRainbowLover,Going to take a photoshoot now 
1936081731,brandilynneliz,"plan - clean room (seriously), read blogs, leave comments, clean bathroom. Annoy John. Talk to Tony. "
1936081845,tcwmatt,"I've been a lousy Twitterer the past couple of days. I'll try to make up for it the rest of this week, though. "
1936081939,saiwanstar,@jedyoong did i name any side - both BN and PR people accuse the govt is in denial and it was the fault of the press not reporting it 
1936081962,NatCrawf,@CCArquette congrats  i still watch Friends everyday ..
1936082039,bianca1982,"Thinking about what I will have for dinner tonight.. I will probably be cooking for me, myself and I "
1936082069,xdiamond_doll,"@HungryKryzzy - ANY TIME LOL, I BIN CRACKIN UP ATCHU FOR AGES NOW! KEEP IT UP GIRL. "
1936082076,Florida5star,@DwightHoward fantastic game last night  well done   1 more
1936082077,_xotashhh,@afromolly AH! Im excited  we're gettin pizzzza ;)
1936082101,kalldoro,@TomFelton Macs are the best!  Yay for Macs! Congratulations. 
1936082188,laismizuta,"@tommcfly what's the problem with this room service ? hahaha poor of you ... and, tom, do you like yoda ? "
1936082264,maddieque,@DavidArchie continuation..I love ur new album! i love all of ur songs! especially YOU CAN!  soo sweet and touching! LOL! XD
1936082280,k8bigelow,I have about 10 magazines and newspapers on my desk that I want to read... but just can't find the time...  need my own Prof. Dev. Day! 
1936082288,thinksafe,@BrechtDW Very nice  How is living in Dubai? Your twitpic account has some amazing photos on it!
1936082437,landeezy,the san angelo first thundercats are virtually unstoppable..we brought home another victory last night..on to the church league playoffs! 
1936082476,siembra,"@EricaMC5 Is this the real U Chatz? I need proof LOL there are a lot of imposters, "
1936082515,moparrox,"Asking the question....When you turn your car on, does it return the favor "
1936082553,TammySassin,@steamykitchen the value of you creating far exceeds those tasks.  Outsource em~!  
1936082613,Hatt86,SO bored at work!!!Can't wait till my holiday on friday to turkey!!yay!  x
1936082656,heyitsjess,Im in the best mood right now. Its gonna take a lot to ruin it now.  
1936082736,baileysmiles,"@suziemclean yeppp, he's on now though "
1936082748,evenrege,thinks that Spotify is the best music source in the world 
1936082790,starfeeder,@Xensin w00t thx 
1936082829,ktsetsi,@thecalvenigroup outstanding! happy editing. 
1936082897,evvss,@Dribbby finished all thankAllah  @Karrrin oww kay2 gdlck! @Shesirawr uds nichh km lg bljr aps?
1936083025,Nikhilambekar,"@darlabosse come to india,its HOT and DRY for 8 months "
1936083042,fayeblanco,@XTINA4EVR web is better  so just switch back to web honey
1936083124,mrsandkt,@lightgood Sure can!  Hahaha!  I am listening to music...just quoting!  Hahaha!  I am kinda weird like that!  lol.....that's how I roll!  
1936083193,saraski,@dannygokey awesome events last night! Can�t wait to see what you do w/ the foundation and your music. Come back to Beloit sometime! 
1936083205,viviniky,my interwebz are fine 
